cluster,max_label,max_proportion
0,5a8,0.054455444
1,3a5,0.07333333
2,9a10,0.05801105
3,9a10,0.060606062
4,2a3,0.16911764
5,2a7,0.088607594
6,10a11,0.06238859
7,4a7,0.08695652
8,4a9,0.06043956
9,2a7,0.08035714
10,2a3,0.09638554
11,11a12,0.0913242
12,2a3,0.4871795
13,3a4,0.08208955
14,2a3,0.1509434
15,7a8,0.06603774
16,2a3,0.42857143
17,2a3,0.21212122
18,2a7,0.059322033
19,9a11,0.0647482
20,11a12,0.05319149
21,9a11,0.07048458
22,2a7,0.068292685
23,7a12,0.07777778
24,2a5,0.09090909
25,6a7,0.055
26,2a3,0.13636364
27,3a4,0.049751244
